id	filename	md5	size	state
0267dd30-76cc-4d60-8a6b-ae017c1cd8e9	ba1f00fa-e7d3-47f3-86dd-9bc5af70fbbb.FPKM-UQ.txt.gz	fab56cfd3390be797cd3c8b773a4e8bf	528025	validated
0278c276-d005-4414-b68d-795162b47599	a9e6d3ac-54a6-4bea-96b3-8227bc4c8ce0.FPKM-UQ.txt.gz	52dd30a9274a88f0ca5a90709051ecec	507590	validated
02acf0bd-44b5-4d13-b2ae-87939b8928e3	4aae7c19-b752-4140-a861-80acd419cfcb.FPKM-UQ.txt.gz	8b67b6ff50ca53b7e07a603564377be6	533249	validated
02bc6044-d04b-45e4-b22b-8141e54be50e	82abc0b9-e214-467e-8412-3b5cb7187e10.FPKM-UQ.txt.gz	cf7bbb4966aa81c69eff334098eb8ac9	507028	validated
02cce0fd-e5f2-46f6-9525-7e0d21e05ca2	6f143139-d329-468d-ac0b-2552fb3362fd.FPKM-UQ.txt.gz	08ae7986d4e0c2dc9d18f0d59b9d9287	525962	validated
02f6fbf8-82b3-40f9-854a-71da4d5009b3	1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM-UQ.txt.gz	3b8d8a7bb60821ab55472d6d7aae432e	526756	validated
03c52ea5-0ebc-46b4-a10b-404be503b911	75adfb0c-a04e-46c6-b5d3-ccc41122f798.FPKM-UQ.txt.gz	de0f149cb27381a3d0aa6248db7d9503	488172	validated
03eb8d35-79da-4e33-8013-23dbe4e98e2d	7c1cff27-9d25-4f4e-9c65-6cfb66749315.FPKM-UQ.txt.gz	80d5c400784200c474d0f4c2238664d0	498559	validated
03ec903b-501d-4235-8e22-ba2769f77b62	559db677-cb27-4001-8687-b214da8ebb9b.FPKM-UQ.txt.gz	48e1a09b0e96dbcad6ef8e7a023aadb0	537160	validated
040cb6e1-e14a-487e-bd6a-7ad2ea14bd2f	8760f18d-3f6d-494a-9ff0-0f22df5a1344.FPKM-UQ.txt.gz	428bbea249a5be292e16a2e97d73df0a	536155	validated
0423b1e2-b1e9-4923-b6a1-4915df4e2a84	eb329194-22d5-4675-a982-0c2dd8e5a324.FPKM-UQ.txt.gz	5ac0670b81f9ae0bfa5776727546e8a6	544429	validated
0437e904-34d7-4a79-9929-0a131acc2a12	4d337bb6-8e53-4142-8c22-432bce3e754d.FPKM-UQ.txt.gz	3de4782f9e4dd6c6db06314d23ccc0e6	508848	validated
04620cc5-c308-4d12-8d83-cfadc8cd3267	edc8824b-e337-47be-8f6e-9a7516e69df0.FPKM-UQ.txt.gz	96c6d34fd1add2f93108c610e61e449a	499119	validated
0475f41f-271b-4434-9e78-93b1a401f275	63ef4125-0963-4037-a88b-1792255027f2.FPKM-UQ.txt.gz	9222a31ea3a898d3e1b485c0b830d27e	502925	validated
04bb5e20-4329-4c9a-8d80-072bf38f515e	6d53bf05-58d4-4633-b2da-0dd71d89ee91.FPKM-UQ.txt.gz	ef5b9630b9eef7841394157d6990d376	502177	validated
04c1deae-f1fa-4acc-bd70-3958742acbc4	c62038a4-a876-4251-b74a-767bbfacc9de.FPKM-UQ.txt.gz	9ed206fc89883e038c3d123020cbf6db	544897	validated
04f1f625-2ec8-4855-a37d-b2f4cfa909af	17efc0b6-ff4d-4988-9cdd-7bf0d74ebfd7.FPKM-UQ.txt.gz	59f17bce7480a82e2dac9067b4803cdf	529914	validated
065008d3-83df-4385-b05b-f4c617f2d0c8	d4045310-7565-438e-875f-2d38eb8c7d3f.FPKM-UQ.txt.gz	00da55ef37c4e96373324540a2e89433	553676	validated
06550811-fa91-44c6-ad97-7d7180de2b9c	0bf42173-8de0-457d-ad94-81584556c3e6.FPKM-UQ.txt.gz	4b17c8a7f6c8bd48848c96064db3aba6	523482	validated
067e8aea-7737-46b4-8ce7-2ce46ac0ce2d	5025d160-6457-445e-89b7-f8597e86126d.FPKM-UQ.txt.gz	a2811197960f417d439f8b5fc2be9d27	518005	validated
068a007c-a90a-444f-b19f-9709f95f02a2	fd50ea24-f2b2-4118-af87-e3e780951a9d.FPKM-UQ.txt.gz	ce4bb4ea2ef2e43fbbb6f3096e25d597	507872	validated
06c25684-082a-485d-99a3-9440360eaa3d	c13fc444-6e7b-4ae1-9c90-e539d78417ca.FPKM-UQ.txt.gz	ae2375de007181488917ae5ca74fd4f1	507768	validated
079ce7bf-5475-49e1-9336-f93bd6caaa62	5f27cd2c-89aa-4c03-9967-dae81c64d088.FPKM-UQ.txt.gz	20c2d250a79221c737328b11576944b1	538650	validated
082f323f-0924-4907-aff3-bf0b4b47f3fe	29890f2d-efa1-4cf5-8c2b-32951eef6dc6.FPKM-UQ.txt.gz	57852502927ef0d672af1fa852721141	530893	validated
08cdd02e-2b26-4afb-91cc-bd9b8a45afd6	f27747c6-ceb3-4849-a30a-9eb6229a5576.FPKM-UQ.txt.gz	a98ab926658cac8a390c07af398062c0	499373	validated
08e0c534-a931-475a-ac0c-39644d0b83d3	f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM-UQ.txt.gz	64306d6d32b44802ee9a89a0b3e3cf06	515095	validated
0902f921-836f-4789-b11f-0237e1dd938b	ca99abb4-2dae-47b1-992d-6c4c5e555aae.FPKM-UQ.txt.gz	8117cd27c885bd44281b3b412d13a34a	531039	validated
0932dfc9-2408-4128-a714-dea5bda22760	7af6fe49-0346-42ff-bb0c-c671cdf9d09a.FPKM-UQ.txt.gz	237fe940b179684a95a6344130eb45b9	498415	validated
09bdc492-1882-4673-aead-32876f77dcfc	5b0571f1-a20a-4601-bc0b-901d32c4fb40.FPKM-UQ.txt.gz	9b110cbf5e0317c26a13fc018decd579	497999	validated
0a185748-b2ec-470c-aa80-0159bc056d82	15de6a8e-f6bb-49c1-abd6-5c6519f56fa8.FPKM-UQ.txt.gz	b87b264469c0a5d90c639cf74a37d58c	509044	validated
0a2e861c-8eab-421f-adfc-0f4ebfa841e7	f3e7201c-725e-4dd1-8938-24f7637785db.FPKM-UQ.txt.gz	eb061e1ce0b0c3cddf6aa15513040e56	448121	validated
0a921ea7-dee8-4203-942a-9fa731420895	7a0818ac-0f38-4e44-87da-55d812e447cd.FPKM-UQ.txt.gz	eb6621ff2978688badba538addbc9b1e	532284	validated
0a954c20-3aaf-4860-94cb-1ae78ea5d25a	c45db1de-55cc-474e-8f14-76842edbdc75.FPKM-UQ.txt.gz	201c5446f32c813462a470e7fbc722a7	536395	validated
0b56b7cd-7ee3-439d-8827-9442f60cc531	8accded2-8915-4eda-9ee4-c6730c2474de.FPKM-UQ.txt.gz	bb0d84630ee5694cad46044fdc993091	564064	validated
0b65c0a3-803f-4ec9-a0c0-142cfa910bc7	2a2a3432-df44-4cac-a334-b777c48d4c77.FPKM-UQ.txt.gz	3015b98a792df5bb12dda35fae8b2c07	510333	validated
0bc72d33-1bee-4ded-a4b2-55aaaa83d216	a77fad02-ff7d-4f73-8a19-caa329589dea.FPKM-UQ.txt.gz	de6e8ae720774e91aeddef2f5c227824	461052	validated
0ccbc483-4ebb-4898-80c0-7e3565b01243	77633295-c393-46a7-8d5d-ce05263bf295.FPKM-UQ.txt.gz	03029cbd07461380c28165d934ef8e6e	516684	validated
0cda3b58-7aeb-40da-9f85-006713e36cb4	62ede239-075e-4192-a123-be054142f26d.FPKM-UQ.txt.gz	7dd7f69a39eb51a98f2016df62704493	529949	validated
0cde6dd8-e73b-40cc-91fa-ff9d5630f655	641aef1d-9cc4-4c76-aaf1-08da75d1e003.FPKM-UQ.txt.gz	94cf93d7476fcaebdb73ea4ff6caf329	540719	validated
0d221455-e0f1-4bff-8cc8-d40b48088f1a	dce4f9da-a55d-4e45-b014-1e67684a4ffb.FPKM-UQ.txt.gz	5235c1625c6c8d62b8aaeaf5ba564656	556430	validated
0d35b415-f011-40e6-a2cb-fff0104fff71	b6b4c444-8a5f-44c6-9c25-d1556038bfe5.FPKM-UQ.txt.gz	187e63289dab64cb1968e601044a85d8	551513	validated
0d3e0e53-629d-4870-9fbd-c5aa91972993	a3f88a5d-7169-465b-bb80-e5999590681c.FPKM-UQ.txt.gz	5d816311b834485e39c70a11daf7d620	547934	validated
0d9781db-e010-4a91-8510-cc256ba535b5	26aae595-6301-473c-ab64-ff0331d7fe2a.FPKM-UQ.txt.gz	69f1572ebc22591d229ce82f7a55e88f	511943	validated
0e1f82bd-fc05-4d3c-9884-28cf19266aad	58e60ae5-3245-46f5-8e76-bfe09910002a.FPKM-UQ.txt.gz	bc94ce1ad50dcdc12ba7800e83590941	509742	validated
0e2d7b8f-33aa-4cb0-adb6-3be3a895ba7c	a7ce619c-20e3-4a20-adee-1b1d0c367e76.FPKM-UQ.txt.gz	d7f8e7a6013ebf9cfe0071078f89f9f0	570191	validated
0ecac2b9-c8da-4b2c-bc47-5f7fb49a74af	fa494945-f07e-460b-b287-72e727073a57.FPKM-UQ.txt.gz	279c9b758f475a1c1237d96d042a8e92	529739	validated
0f64a037-6884-4d97-af61-6a4f76fbdaee	fcce9f90-0ade-4329-8c38-135139f94293.FPKM-UQ.txt.gz	a179489e9392d3bf7cefc537cc6b9acd	487491	validated
0fc6d9af-2ba2-4475-b10a-67f01c5f8a24	bd94b0f7-933f-40ce-ad26-e9f94defbbae.FPKM-UQ.txt.gz	1b5618b537ada62bdac71fd573da422e	491944	validated
0fe52d10-cb64-40fd-acc2-4a7a0f9b8793	baec18f7-38ab-469f-bdb9-8ff04883679f.FPKM-UQ.txt.gz	681bab56837df5ef7e6d845e76388d4c	510837	validated
10341d2e-eb78-4aa5-b2a9-251a2afcfe93	f8001c8a-39b5-4ff9-b607-cf91ad696494.FPKM-UQ.txt.gz	0642ab5f8a4e7943a9ed1022d3e8c235	545728	validated
104c2e66-e42d-4dc2-afa2-5c8708c1db41	bd45cb33-8e1c-4b37-8bd2-29f804269838.FPKM-UQ.txt.gz	e4c5ad9583e991546f150fefb13a8ec6	517740	validated
10756134-65b1-483a-ab27-8188913c972b	db2f54d8-82cb-48b2-a3d4-1fb7daa8e75c.FPKM-UQ.txt.gz	fe994648e20384b7c9cd0a9cba406d01	524586	validated
10775c26-eea0-46f8-9788-b7e167d55bde	e69b55b8-7988-4881-be5e-22e20d42197f.FPKM-UQ.txt.gz	fa40d464122be56996c28767087486b9	507861	validated
10afbaca-228a-4c61-b650-ccebe3eefeed	f3701269-6698-4762-b3bb-5932e62ff08c.FPKM-UQ.txt.gz	a831e4136062187c6d3a7dd398041ce6	525309	validated
11cfff93-67c7-4dde-aa62-893b0fce14bc	659a82b6-9aae-4aed-8df7-964697ad1640.FPKM-UQ.txt.gz	0d9c631047b9cbb661bfceb82df517ca	543995	validated
11fe0853-7e09-4b75-b953-d830c56021cc	544c50ac-30ea-421a-b30e-6b417c389d0a.FPKM-UQ.txt.gz	cbb04ac9f4000a4c687024d81d3183a8	533434	validated
121b1573-55bc-4d17-bd92-3047e90c03eb	8da4876b-a944-414d-85e4-d714701f0202.FPKM-UQ.txt.gz	f87e4d97b12cfdf068394eaee5369b3f	490256	validated
121bb0a3-8df2-4d31-89fd-be950cb15443	db18f592-80d8-4834-a844-d28603238c3a.FPKM-UQ.txt.gz	4111c6eef749df961c52388b09bce26c	508352	validated
12382b89-87e1-46b8-8dd8-470bc6d1db7e	a8d90f96-19e8-4b2c-a9c8-904a4063d235.FPKM-UQ.txt.gz	1adef0945e2aca1261ffa59569297101	523180	validated
12bd69f5-477b-4ba5-a5ac-d481d6f2b034	31ca8045-265b-4b3d-9065-0e2b14174179.FPKM-UQ.txt.gz	75190a2773714e7ebd122aa0ffd86ddd	554248	validated
1328d17f-c8b5-457d-aa38-e6c47ca94aa5	18ac8907-2d00-441f-82ec-2255814e3f5c.FPKM-UQ.txt.gz	c7ce9f4b3fd232bd64f8a97a18fc0a82	556764	validated
133f1f02-6f81-44e2-91b7-9726ff9b279c	3cb0eafa-ff8c-4343-be3f-50ec7d429fc5.FPKM-UQ.txt.gz	4bcdff57a13f569e1a46b86faad80855	505309	validated
13a741c1-8464-4577-839d-c1aad6b9fd33	3b8cbefc-0e22-44c7-bbf8-3227389d0c27.FPKM-UQ.txt.gz	2121292cae7a18b437e697280018487f	495115	validated
13d27a74-366d-402e-bcad-3b33990450ca	95e7cabf-16bf-43b8-9478-84ef60df13dd.FPKM-UQ.txt.gz	f880ab33bebd73562546599361ec3ef7	519444	validated
13e48377-4e91-4663-aa5b-28cd6ed5dd7e	063a2ac5-3574-47b1-b42e-9d4817d7abc9.FPKM-UQ.txt.gz	ec72e003a6ad76d13cf615a619f943ae	494607	validated
13fef6a4-cef1-4b71-b961-d76a442f6f10	aa0e4550-bfd3-4258-b5cb-9abe2de4a3e7.FPKM-UQ.txt.gz	1eccf072d652463d1e2151f5b9dddfa5	519237	validated
141cc494-9399-47e9-a728-a2b1c948fd5d	0b5a79f8-be5b-4b72-b5e9-a764a70b2b38.FPKM-UQ.txt.gz	0bf97c49df3cbd4952ce287d3dc7f205	525875	validated
1433f08d-2094-4000-98ce-a3b0874025dd	4faf76ce-1e05-4fd0-b210-2135200fe729.FPKM-UQ.txt.gz	bd2274b469d37d40cddf55f6c340a462	479295	validated
147d1472-743c-497a-ac37-3588ff295698	f8dd2f44-5b20-43fa-8686-aa4e2602c5ab.FPKM-UQ.txt.gz	f20a1a4223645801d6a8adf9e05d3880	507452	validated
14d38d80-a478-44d3-bca2-fda57c882907	ce786209-c77d-47e0-95a6-20c036bed8b3.FPKM-UQ.txt.gz	a6c9007e1976f8516e8408300cbd385b	508169	validated
1510597c-1933-4110-8acb-d00c5189b110	5891f699-0097-48dd-b35a-0f8999af21c8.FPKM-UQ.txt.gz	b2e10abf920bfb10712125c147714e21	525139	validated
15a23d93-3e59-450b-bfe4-4c3e09cd74ef	2525f105-0ebf-461c-a69c-03bf8ef1e42f.FPKM-UQ.txt.gz	9bcf8f4f66ff799ad6ee7763d669adc4	540465	validated
15d82c55-1098-4c50-a855-78d381127753	5079781b-14aa-4ff7-8ab8-b251e34a8eba.FPKM-UQ.txt.gz	30269a40738cf8dd822a0249cbf4c810	538249	validated
15f5bee7-5d9b-4897-a78f-57e757141d59	75a36e71-400d-46a5-93b0-7813cf0595ea.FPKM-UQ.txt.gz	cf5cecb00601df472fcdc4b09ee14b36	489819	validated
15f6ddcf-5a2b-4244-b461-1fabf214b7ca	e86b6f79-cd01-4530-b315-c56e2fb0293f.FPKM-UQ.txt.gz	8735d9042a900a45138fb61186bb9a62	479724	validated
16f9473e-cb62-4448-b590-47a2bb692ed8	063df1ef-c033-465b-b0ec-1ed202005968.FPKM-UQ.txt.gz	e6ce16fb8e57cc5c2cf6a598e9991a6d	518730	validated
170656e7-ffa4-4ca3-83af-91df26f56824	ab9f8d1d-d981-4139-8191-ad8db91c187f.FPKM-UQ.txt.gz	ef94fd14e937e09972ac61785a57fef9	559155	validated
1713ab72-04b3-4fd0-b45c-06dc5d64c863	fcd37843-e471-4fc3-a4fd-da8d161d36e4.FPKM-UQ.txt.gz	2330b2a20f04b11cb9bb2d730638d18f	518577	validated
1723b372-8fe5-4cf4-927e-9805210711e4	2bbe5f87-d67f-4e30-8f8e-4e2a1cf5b7a3.FPKM-UQ.txt.gz	d7aa36ebf638fa87abc64c8534f5bd76	544063	validated
176b94c1-badd-4130-890c-ecf3bf9d94db	a2082ad4-279e-422f-b5a7-cb7fbeb7a6df.FPKM-UQ.txt.gz	33571a6cd149371312cb7d3c19e43b88	568536	validated
17bbc8bc-b7c2-44ef-b08e-024405dc86a4	7afd05c8-4f9d-4096-8e32-e64d00d9f21e.FPKM-UQ.txt.gz	0a90a2901be282ee1ae8f8859f85c3f1	529884	validated
1835e677-8707-4506-bae0-2e26ce9cf148	2603ada6-3900-4527-84d4-451d40886b08.FPKM-UQ.txt.gz	9fa9921e8678be290a7df27d7fcda280	526040	validated
1862f470-0c1e-4feb-941d-8583a199be5d	dbb00aca-d1bb-4c5b-96bb-ea8cf4d1470b.FPKM-UQ.txt.gz	194b91c2bf17ecbdc96e93c70d652801	526612	validated
188bc78c-60c7-43f8-8b3b-6d5a1d704a09	2ab0b465-ab62-4ef5-82b4-1aea2063292a.FPKM-UQ.txt.gz	ab6b78dddc23e2ce6840adc143aad4b6	547256	validated
19294962-fcaf-4cb9-8cdb-00cda9fc4a59	708a16a3-7a5e-4e27-b06b-4c3c308b11fe.FPKM-UQ.txt.gz	538a03fa6be1ed97f3550cdb886fb093	481187	validated
19ca4989-7671-4986-825f-f5731cc61125	2fc3d9c9-9d0c-47b4-b6f6-b0e45b0c9cd5.FPKM-UQ.txt.gz	c690031b99f17d6960b89b45f057a39b	497860	validated
1ab365a6-a2e5-4f60-9c76-6d32ce8901ad	aeabc5e2-27d2-4bcc-84ae-84cc60beeec0.FPKM-UQ.txt.gz	1ed2e48173c0f25014cfe438e0885f9d	579952	validated
1b0bfe7b-dbb4-4840-b002-e3428c7f26f9	19229bc0-4bc2-44e8-a961-bd1eefe354de.FPKM-UQ.txt.gz	7f1cda0194d4167ca8033f7126042e8c	517598	validated
1b68c79c-21f2-400a-9b64-7852c1e0badb	11ba5578-1c4e-4d9b-8a9b-2d5515258880.FPKM-UQ.txt.gz	569e5dd0c412e3bd3df3c6a780c42d83	505111	validated
1b84a3c4-4566-4f0c-9bc7-5d233cd1fd02	f6779498-3873-4e06-949e-63d41b0bbf59.FPKM-UQ.txt.gz	125c277d039546ea42305eedc42303cc	531078	validated
1bbb58a4-cc12-4dc2-a2de-b0b81251406c	45ca61f5-eb78-4bd3-af3a-9847ac6e1a14.FPKM-UQ.txt.gz	7775590042891b25d26ff64e7e865c78	531871	validated
1c11bc87-3ad3-47ca-a79e-922a0d9f6808	5a7c65fc-a8d4-4f1e-8c76-7bb937c327ca.FPKM-UQ.txt.gz	68595f936f118024ea5bbd0e4676741d	500832	validated
1c8bf72b-744e-484b-88e5-b7edfe06ae9d	5cead103-8827-4fe1-8f73-6c4ecd1f6f46.FPKM-UQ.txt.gz	3615bd038b289ccdd69ca646e78f4174	515160	validated
1cb7f753-f83e-47d8-99d5-c8f2efc7d311	c4087638-cda2-4686-96b4-59b377ddb18d.FPKM-UQ.txt.gz	a59664aade8eb270daa32885a381cf3b	517835	validated
1cbaba08-571c-43a7-a118-0a981ea6a008	5fdaa290-e3ab-498c-a31a-b09583541c53.FPKM-UQ.txt.gz	d3c8e4a47fb77c38dab02443cd4623c9	502900	validated
1cc7e10b-5637-425d-bb95-661bb1e614f2	8496c9b5-7bb4-4a3d-97bd-91c0d98417aa.FPKM-UQ.txt.gz	6a67692b42d9df2aa57625a801e9a869	501841	validated
1d299f11-989a-4996-8355-5fa4e0bdd0cc	5792bef7-7189-4be0-8c31-1e17a95504b8.FPKM-UQ.txt.gz	61ba4ea7988fcf8031d06304432953c5	516525	validated
1d3837e7-8689-4ac1-b199-aaa7ece45305	3a3d87aa-fa19-4300-9f56-3af855af8f09.FPKM-UQ.txt.gz	9f6581f7faf525f542ef9b23ca4210dd	512201	validated
1d52b176-dcaf-41a0-b67e-b1b52f754210	bb8a0f58-11e6-49dd-bdeb-0b7eb2fb05fc.FPKM-UQ.txt.gz	f02606002c6e0740b8cc0a8786a639c2	506423	validated
1dda200b-2087-49dd-83eb-652e1da9cb6b	16dc4634-4e55-4392-9b22-902fd68b2d71.FPKM-UQ.txt.gz	f32024b675c99b9365113d9085524ae0	527202	validated
1dec0798-f119-42fb-9c32-84c14f1603f6	cfe2dded-08a3-46f5-a083-4ae1a07c2623.FPKM-UQ.txt.gz	21db758053a38ad7074dc59a1d6513f3	508568	validated
1e0fa927-5041-4ff7-ba1d-7bcfdb352c64	9e6200b1-a5b3-4498-a678-21046585bbb8.FPKM-UQ.txt.gz	21010f7089e71465db6001ca78c59b21	516640	validated
1ec3ed09-8651-49f5-9880-c10eb235cc02	69db8343-c230-4b1b-b501-ccbf5f2d3302.FPKM-UQ.txt.gz	843da1b9d7253c20d40907ff9b13da92	476132	validated
1ee44e14-93c8-4702-8bd6-2907546a8258	a7d05ea6-aa28-457f-a20b-57e812b614e1.FPKM-UQ.txt.gz	784811988d6c624ae79e6233cfab0b77	557591	validated
1f099e6b-afe2-42d4-a6cb-423a27fcd55c	eb70ccf2-f854-4d99-92a3-f02ba2b3c770.FPKM-UQ.txt.gz	315538b9187e3766c1b2112a2a98b714	515426	validated
1f280bae-35eb-4efa-bd97-f13d8139bc9c	e7dd2f36-adee-4be2-ae3c-39d7664055e2.FPKM-UQ.txt.gz	7610403cbcc5f42bf45867a6a7312fc4	510801	validated
1f40c0f9-869d-4e78-96f6-a785866fa03f	f93932b6-c8c3-45d8-9911-c4d387d9bad0.FPKM-UQ.txt.gz	f0de6ba5e78bae2b87cd5fe6d582bb22	548417	validated
1fe496d2-4256-4fac-a8a1-cb6ed2582939	97f1836a-1211-46be-a429-0b8671cd4de2.FPKM-UQ.txt.gz	9d57b5c16c9855b78a80fc13c48c4f04	532674	validated
200bb13b-87da-47b6-96d0-f5d559f86329	1b41c223-53f2-4eb9-9a6d-cfd2f1bd176f.FPKM-UQ.txt.gz	069c60ffc0b07545b819f60df4002e0e	525845	validated
2061cf9d-4691-4e12-b1f6-99d440eef45f	23f46a9b-91b0-4427-b3b6-f2c4f3e69e12.FPKM-UQ.txt.gz	2268013316fe591f861ff8c2983e2cdc	535217	validated
20629395-ddb2-428d-b01d-ed4e2c92aced	09553434-9c19-4775-9cf8-31174ff73512.FPKM-UQ.txt.gz	ca649f654a76ad12d469fb8ad2f0b733	510222	validated
20aa2604-5ed9-4361-a7ea-7d5a213b2cf7	53939d90-1741-4540-9e53-f9aa7b4aead5.FPKM-UQ.txt.gz	3a03a74ec613acf8e74205acd021fd35	510967	validated
20d80b34-cdfb-48b1-9cf9-b255fe6feeda	124e781f-fb13-4e9c-9feb-8df19c83fd86.FPKM-UQ.txt.gz	4ab2b25dacf9c49eac758c42981c94dd	517534	validated
20fc7d85-8fec-49c7-8dac-135d985122e7	1d443e1f-794b-45bb-ae6f-91f57d5fca33.FPKM-UQ.txt.gz	358184c0469e6b91d89025428f2cf52f	517206	validated
2108b9ed-c343-414b-973f-890e462fbca3	97d62176-1e34-4508-886b-df643f8a7e75.FPKM-UQ.txt.gz	21a39079d6db8693abb573f18d103d36	547029	validated
210bc4dc-a690-4f16-bafa-1c1e6519c3f5	7dc7ff68-7d6d-4ead-8725-0f643ece6b78.FPKM-UQ.txt.gz	f0ac78b62887d427eb020550641eddab	539616	validated
212d1e85-4622-4ba3-b4fc-45d388a94e68	07aa2816-d18f-4d88-b5fb-28d7c4492f68.FPKM-UQ.txt.gz	d489bf484f1d1141d661cfb31d8cb5e8	502218	validated
22aca0bf-6c7d-416d-83f2-79db09473c91	d6729d70-9495-487c-857c-8ff2f0765877.FPKM-UQ.txt.gz	bcf67bcc8e1b0b9da75f71a48adc11a0	476079	validated
22b41604-5e64-4790-b8b9-f17e9a70c803	294b637b-938a-44a8-abb6-170c6205bbd6.FPKM-UQ.txt.gz	b085ee04126a4ed90ee12808a8853be8	547335	validated
22e460f8-1a1d-423b-a79a-4103cc3942f2	36534f15-7936-4908-9e3b-314896e6b744.FPKM-UQ.txt.gz	cd140b34c2fb5c7f902a59eeae6fe78b	502078	validated
230f4c11-818b-4ee2-bfd7-e7b7fbfdf435	7f3810b3-4ff8-4a86-944e-7c87cf5593a2.FPKM-UQ.txt.gz	735a98e637dbddc22faed897604efce5	570974	validated
232c02a5-1b6f-49e3-bbf0-ac8b0716063a	71c3f9c6-9226-4a8f-910a-3cee62dbeb3c.FPKM-UQ.txt.gz	cc1d95e145c87f6aae3dbd9ac567de20	521076	validated
23694d0a-ada5-445a-85bc-12dc841080ed	f8484afe-c7e4-4952-8b17-551a2c266764.FPKM-UQ.txt.gz	f996fe9698706928fb38d02ee93ec2c5	490803	validated
236b421e-d03f-40fa-b8cc-e216f4d0026e	0f1cc324-508e-4543-8843-94de0071f9f7.FPKM-UQ.txt.gz	521c954360b782affe4fcafe8c209bda	525532	validated
239c9f9e-daa0-4efa-ac3e-3244534da5ee	d3b586fc-3d45-40f1-bbfa-53e85e005e4c.FPKM-UQ.txt.gz	136255edfa0f60b372f91eb5fbc8862d	515235	validated
2463d0cb-d7c9-4172-9fc4-113d5805c02c	0315439e-694c-4b14-a27c-29dfa117c764.FPKM-UQ.txt.gz	3c1c65dcb154cd14b4e6e5aad438b4b3	533185	validated
246a93f5-8e1c-49c4-990f-486bd254d558	e1185f5a-363a-4001-9ffa-6355a4e915cc.FPKM-UQ.txt.gz	22d3de414513e20b4526943ac9ac45cc	516397	validated
24881a19-4a9a-4ca9-bca6-4ea374000c21	14a248c3-0189-424d-8be1-8d8b39c705f0.FPKM-UQ.txt.gz	9acbd1016848bb3a31165e42594e0be5	586969	validated
24cd5e61-bc18-4ccb-bbc7-6f1445d70697	e21157c9-e81c-4a5c-8e62-dffb9e51402f.FPKM-UQ.txt.gz	07e34e49f5e64e592f766a9e5b6f86c2	495287	validated
25538d31-2264-4370-af22-5156b4fff88d	0d82c41a-3bc8-4c71-a97d-90217b1af358.FPKM-UQ.txt.gz	1a25641522e97c4a2e3e70b344acce00	520782	validated
256a44d3-7b5f-46a1-bdf3-db594b67078a	ef940b6c-10ef-42df-a5a9-c8f21044f096.FPKM-UQ.txt.gz	d7e09e323482f1f82edc666246fb2497	510108	validated
